text,sentiment,sourcesheet,unanimous,annotator_1,annotator_2,annotator_3
بیٹری جب مکمل چارج ہو جاتی ہے تو ایڈاپٹر اتار دیتا ہوں. جب دس پرسنٹ رہ جاتی ہے تو دوبارہ چارج پر لگا دیتا ہوں اور سو پرسنٹ پر دوبارہ ہٹا دیتا ہوں. کچھ بھی نہیں ہوا بیٹری کو ان ساڑھے تین سالوں میں. چار گھنٹے چل جاتی ہے.,positive,"software,blog and forum reviews",False,pos,neg,pos
مجھے بھی مشورہ دےدیں3 سال سے یہ لیپ ٹاپ میرے پاس ہے مگراس کی بیٹری ٹائمنگ بہت زیادہ کم ہےمشکل سے 30 منٹ چلتا پھر آف ہوجاتا,negative,"software,blog and forum reviews",False,neg,neu,neg
آپ کی بات کے مطابق تو کھلنی چاہئے,neutral,"software,blog and forum reviews",False,neu,neg,neu
چونکہ کوئی بھی سائٹ نہیں کھل رہی مطلب فائر وال کا مسئلہ ہو سکتا ہے,negative,"software,blog and forum reviews",True,neg,neg,neg
براؤزر دوبارہ انسٹال کر کے دیکھ لیں ہو سکتا ہے انسٹالیشن کرپٹ ہو گئی ہو یا کوئی وائرس آ گیا ہو,negative,"software,blog and forum reviews",False,neg,neu,neg
انٹرنیٹ ایکسپلورر دوبارہ کرنے کیلئے پوری ونڈوز نئی کرنی پڑے گی,neutral,"software,blog and forum reviews",True,neu,neu,neu
 انسٹالر ڈاؤنلوڈ کر کے کی جا سکتی ہے,neutral,"software,blog and forum reviews",False,neu,neg,neu
انٹرنیٹ ایکسپلورر ونڈوز کے اندر ان بلٹ ہوتا ہے اسے ڈیلیٹ نہیں کیا جا سکتا. ,negative,"software,blog and forum reviews",False,neg,neu,neg
جہاں تک مجھے پتا ہے. لیکن انٹرنیٹ ایکسپلورر اس زمانے میں کون استعمال کرتا ہے.,neutral,"software,blog and forum reviews",False,neu,neg,neu
 میں کئی بار چیک کر چکا ہوں اس سے خاطر خواہ کرپشن دور نہیں ہوتی,negative,"software,blog and forum reviews",False,neg,neu,neg
براؤزر ریسیٹ کر کے دیکھیں ,neutral,"software,blog and forum reviews",True,neu,neu,neu
انٹرنیٹ ایکسپلورر ونڈوز کا کور کمپوننٹ ہے اسکے ساتھ زیادہ چھیڑ چھاڑ پوری ونڈوز کرپٹ کر دیتی ہے بہتر ہوگا کہ Avant Browser استعمال کر لیا جائے اسمیں ایکسپلورر کروم فائر فاکس وغیرہ کے انجن بلٹ ان ہیں یوں مختلف سائٹس تک رسائی ایک ہی براؤزر میں ممکن ہو جاتی ہے,neutral,"software,blog and forum reviews",False,neu,pos,neu
انسٹالڈ کمپوننٹ کے ساتھ چھیڑ چھاڑ نہیں کرنی پڑتی اسے ان سیلیکٹ کر کے آپ کوئی بھی ورژن انسٹال کر لیں. حتیٰ کہ ایک سے زائد ورژنز بھی بیک وقت انسٹال کیے جا سکتے ہیں. کوئی مسئلہ نہیں ہو گا.,positive,"software,blog and forum reviews",False,pos,neg,pos
اب بینک تبدیل نہیں کیا جا سکتا  اور انٹرنیٹ ایکسپلورر بھی بطور مجبوری استعمال کرنا پڑ رہا ہے,negative,"software,blog and forum reviews",True,neg,neg,neg
شائد سیٹنگ وغیرہ کا کوئی مسئلہ ہے جبکہ کروم فائر فاکس میں کوئی مسئلہ نہیں ہے سب سائٹس اوپن ہو رہی ہیں,negative,"software,blog and forum reviews",False,neg,neu,neg
ایکسپلورر کا ورژن 9 ایکس پی میں انسٹال ہو سکتا ہے ؟,neutral,"software,blog and forum reviews",False,neu,neg,neu
نہیں کیا جا سکتا,negative,"software,blog and forum reviews",False,neg,pos,neg
یہ آپ با آسانی گوگل سے معلوم کر سکتے ہیں. ابھی راستے میں ہوں ورنہ خود تلاش کر کے بتا دیتا.,positive,"software,blog and forum reviews",False,pos,neu,pos
یہ آپ کا تجربہ ہوگا میرا15 سالہ تجربہ تو کچھ اور کہتا ہے,neutral,"software,blog and forum reviews",False,neu,neg,neu
جی یہ ممکن نہیں ہے,negative,"software,blog and forum reviews",False,neg,neu,neg
جی ایک زمانے میں ایک کلائنٹ کے لیے کام کیا تھا جس کے لیے ویب کو مختلف ورژنز پر چیک کرنے کے لیے ملٹی ورژنز انسٹال کیے تھے. اس وقت آئی ای 8 آیا ہوا تھا مگر ہم نے آئی ای ایٹ کا بھی پرانا ورژن کرنا تھا جو منظور شدہ تھا. اس کے علاوہ 6 اور 7 بھی کرنے تھے.,positive,"software,blog and forum reviews",False,pos,neg,pos
پھر آپنے کوئی دیسی جگاڑ لگایا ہوگا ہم ٹھہرے مغربی بابو ,neutral,"software,blog and forum reviews",False,neu,pos,neu
تصاویر کو محفوظ اور ترتیب دینے کے لئے کونسا سافٹ ویئر بہتر ہے ,positive,"software,blog and forum reviews",False,pos,neu,pos
جس میں دوسری سہولیات کے ساتھ ساتھ تصاویر کو مختلف ٹیگز لگانے کی سہولت ہو یونی کوڈ  اور بوقت ضرورت ٹیگز کے ساتھ تصاویر کو دوبارہ تلاش کیا جاسکے تصاویر کی تعداد ایک لاکھ سے زائد ہے,neutral,"software,blog and forum reviews",False,neu,pos,neu
میں نے پکاسا استعمال کیا ہےکیا اس سے بہتر سافٹ ویئر کسی کے علم میں ہے ؟,positive,"software,blog and forum reviews",False,pos,neu,pos
لائٹ روم یا پکاسا,neutral,"software,blog and forum reviews",False,neu,pos,neu
جزاکم اللہ  ,positive,"software,blog and forum reviews",True,pos,pos,pos
پکاسا انسٹال کرلیا ہے ٹیگز لگانے کی سہولت موجود ہے  اردو اور جرمن ٹیگ بیک وقت لگا کر کام ہورہا ہے اگر مسائل پیدا ہوئے تو Acdsee کو انسٹال کرکے چیک کرتے ہیں,neutral,"software,blog and forum reviews",False,neu,pos,neu
واقعی اے سی ڈی سی کا جواب نہیں سالہا سال سے اس کے پروفیشنل ورژنز ہی استعمال کرتا ہوں مہنگا ضرور ہے لیکن کمال کی چیز ہے,neutral,"software,blog and forum reviews",True,neu,neu,neu
ذاتی کمپیوٹر میں اے سی ڈی سی چیک کرتا ہوںآفس والوں کو تو مشورہ ہی دیا جاسکتا ہے اگر وہ خریدنا چاہیں تو ,neutral,"software,blog and forum reviews",True,neu,neu,neu
خریدا ہوا ہے واقعی؟,neutral,"software,blog and forum reviews",False,neu,pos,neu
سستا سافٹویر ہے,positive,"software,blog and forum reviews",True,pos,pos,pos
ویسے یہ نادر معلومات حاصل کر کے آپ کو کیا فائدہ پہنچے گا؟ ,positive,"software,blog and forum reviews",False,pos,neu,pos
اے سی ڈی سی الٹیمیٹ 9,neutral,"software,blog and forum reviews",False,neu,pos,neu
آپ پرو سے الٹیمیٹ پر آ گئے ہیں مگر الٹیمیٹ بھی لائٹروم سے سستا ہے,positive,"software,blog and forum reviews",True,pos,pos,pos
شروع میں پرو ہی استعمال کیا کرتا تھا لیکن جب سے الٹیمیٹ میسر ہے تب سے الٹیمیٹ ہی الٹیمیٹ چوائس ہے لائٹ روم بھی ٹرائی کیا ہے لیکن مجھے اے سی ڈی سی ہی پسند ہے ,positive,"software,blog and forum reviews",False,pos,neu,pos
لائٹ روم کتنے کا ہے؟,neutral,"software,blog and forum reviews",False,neu,neg,neu
فوڈ اینڈ ڈرگ ایڈمنسٹریشن؟ میں وہ والا ڈاکٹر نہیں ,negative,"software,blog and forum reviews",False,neg,neu,neg
ایک سوال ہے کہ لیپ ٹاپ کے بیٹری چارج اور ڈسچارج سائیکل کو ڈسیبل کیا جاسکتا ہے جبکہ بیٹری فزیکلی کنیکٹد رہے,neutral,"software,blog and forum reviews",True,neu,neu,neu
ایچ پی ,neutral,"software,blog and forum reviews",False,neu,neg,neu
بغیر بیٹری نکالے مجھے کوئی طریقہ نہیں معلوم زیادہ اہم سوال یہ ہے کہ آپ ایسا کیوں کرنا چاہتے ہیں؟,negative,"software,blog and forum reviews",False,neg,neu,neg
میں اس مشین کو فکسڈ ڈیسکٹاپ کی طرح استعمال کرتا ہوں کبھی کبھی پورٹیبل بھی الگ ٹی وی سکرین اور الگ کی بورڈ کے ساتھ,neutral,"software,blog and forum reviews",True,neu,neu,neu
مگر بیٹری کو بلاوجہ چارج ڈسچارج کا بوجھ ڈالنا عبث ہے میرا آئیڈیا ہے کہ مہینے دو مہینے میں ایک دعفہ چارج کر لیا جائے تو بیٹری کی لائف زیادہ رہے گی,neutral,"software,blog and forum reviews",False,neu,neg,neu
میرے پرانے ڈیل کی بیٹری کچھ اچھی نہیں تھی اس کی بہت اچھی ہے میں چاہتا ہوں کہ جب زیادہ استعمال فکسڈ ہے تو غیر ضروری بوجھ کیوں پڑے؟,negative,"software,blog and forum reviews",False,neg,pos,neg
میرا ذاتی خیال ہے کہ ایسا ممکن ہے ,positive,"software,blog and forum reviews",False,pos,neg,pos
جدید یو ای ایف آئی اور ہ لیگیسی بایوس دونوں ہارڈ ویئر کنٹرول کے مختلف نظام ہیں البتہ مجھے کوئی ایسی چیز یا سیٹنگ نظر نہ آسکیسسٹم بایوس F.53,negative,"software,blog and forum reviews",False,neg,neu,neg
عارف  میری مراد اسی سے تھی  یہ کیسے کیا جائے  کیا یہ سیٹنگ بایوس میں ہے ؟,neutral,"software,blog and forum reviews",False,neu,pos,neu
ذرا سکرین شاٹ سے دکھائیے گا سیٹنگ کس طرح کی ہے شکریہ,positive,"software,blog and forum reviews",False,pos,neu,pos
 اسکے لئے آپکو ایچ پی کا ڈاکنگ اسٹیشن درکار ہوگا حوالہ,neutral,"software,blog and forum reviews",False,neu,pos,neu
یہ ڈاکنگ اسٹیشن بیٹری اور ساکٹ کے درمیان بیٹھ جاتا ہے اور یوں بیٹری خراب نہیں ہوتی,positive,"software,blog and forum reviews",False,pos,neu,pos
کیا خیال ہے ؟؟؟,neutral,"software,blog and forum reviews",False,neu,neg,neu
میرا بھی 95 کے آس پاس آکر رک جاتا ہے,negative,"software,blog and forum reviews",False,neg,pos,neg
لیپ ٹاپ بیٹری بہترین اور دیرپا رکھنے کے رہنما تجاویز,positive,"software,blog and forum reviews",False,pos,neu,pos
بیٹری ٪30 تا ٪50 فیصد چارج کے ساتھ° 25 تا °20 ڈگری سینٹی گریڈ کے درمیان رکھیے,neutral,"software,blog and forum reviews",False,neu,neg,neu
بیٹری زیادہ عرصے تک بلند درجہ حرارت میں نہیں رکھنا چاہیے مثلاً گاڑی کے اندر گرم ماحول میںاس کی وجہ سے بیٹری کے سیل جلدی خراب ہوجائیں گے,negative,"software,blog and forum reviews",True,neg,neg,neg
اگر لیپ ٹاپ 2 ہفتوں سے زیادہ عرصے تک استعمال نہ کرنے کا ارادہ ہو تو بیٹری نکال دیجیے,negative,"software,blog and forum reviews",False,neg,neu,neg
اسی طرح اگر دیواری ایڈاپٹر یا ڈاکنگ اسٹیشن کے ذریعے لیپ ٹاپ دو ہفتوں سے زیادہ تک زیرِ استعمال ہو تو بیٹری ہٹا دیجیے,neutral,"software,blog and forum reviews",False,neu,pos,neu
بھاری سافٹ وئیر استعمال کرنے کی صورت میں زیادہ سے زیادہ طاقت کی بیٹری استعمال کریں,positive,"software,blog and forum reviews",True,pos,pos,pos
جدید لیپ ٹاپس میں بیٹری اوور چارج سے بچانے کا حفاظتی نظام ہوتا ہے ایچ پی کا لیپ ٹاپ استعمال کرتے ہوئے پتا چلا تھا اب ایسس کا استعمال کرتے ہوئے بھی کبھی چارجر الگ نہیں کرتا بیٹری فُل ہونے پر چارجنگ رک جاتی ہے,positive,"software,blog and forum reviews",False,pos,neg,pos
لیپ ٹاپ کی بیٹری اگر کچھ عرصہ رکھی رہے تو اس کے وولٹیج کم ہوجاتے ہیں اور ایسا ہونے سے اس کی بیٹری لائف کم ہوجاتی ہے اب یہ بات جہاں سے آپ نے اقتباس کی ہے وہاں ساتھ میں یہ بھی لکھا تھا کہ اگر چارجر یا ڈاکنگ اسیشن کنیکٹ نہ ہو تو ایسا اسلئے کہا گیا کیونکہ اگر چارجر کنیکٹ نہیں ہے تو لیپ ٹاپ بیٹری کے وولٹیج جلدی کم کر دے گا جو کہ بیٹری کی صحت کیلئے اچھا نہیں ہے لیکن اگر چارجر کنیکٹ ہے اور لیپ ٹاپ لمبے عرصے تک استعمال نہیں کرتے تو یہ بہترین ہے بیٹری کیلئے,negative,"software,blog and forum reviews",False,neg,neu,neg
یہ پتہ کیسے لگایا جائے کہ چارجر آٹو ہے ؟,neutral,"software,blog and forum reviews",False,neu,neg,neu
چارجر آٹو نہیں ہوتا مدر بورڈ میں اوور چارجنگ سے بچانے کا سرکٹ ہوتا ہے اس کے لیے اپنے لیپ ٹاپ مینوفیکچرر سے رابطہ کریں,negative,"software,blog and forum reviews",True,neg,neg,neg
